name,description,lat,lon,country,region,city,website,phone,email,difficulty,max_depth,entry_type,site_type,osm_id,osm_type,tags
SS Probitas Shipwreck,,39.8705153,20.0116347,,,,,,,,,,,9489868295,node,"{""access"": ""yes"", ""historic"": ""wreck"", ""name"": ""SS Probitas Shipwreck"", ""scuba_diving:type"": ""wreck"", ""seamark:type"": ""wreck"", ""seamark:wreck:category"": ""non-dangerous"", ""sport"": ""scuba_diving"", ""tourism"": ""attraction"", ""wreck:date_sunk"": ""1943"", ""wreck:visible_at_high_tide"": ""no"", ""wreck:visible_at_low_tide"": ""no""}"
Le Grande Bleu,diving boat scenes of the movie The Big Blue in front of Manganari and/or Tris Klisies bay,36.6501675,25.3823493,,,,,,,,,,,9968656595,node,"{""contact:website"": ""https://en.unifrance.org/movie/8233/the-big-blue#"", ""depth:source_quality"": ""unreliable"", ""description"": ""diving boat scenes of the movie The Big Blue in front of Manganari and/or Tris Klisies bay"", ""name"": ""Le Grande Bleu"", ""name:en"": ""The Big Blue"", ""name:fr"": ""Le Grande Bleu"", ""scuba_diving:type:sea"": ""yes"", ""source"": ""interview with Manganari local diver, records of Spiti Louka"", ""sport"": ""scuba_diving"", ""wikipedia"": ""en:The Big Blue""}"
Uçak Batığı,,36.9870592,27.4325639,,,,,,,,,,,10973665012,node,"{""name"": ""U\u00e7ak Bat\u0131\u011f\u0131"", ""scuba_diving:type"": ""wreck"", ""sport"": ""scuba_diving""}"
Büyük Resif,,37.0056664,27.4129862,,,,,,,,,,,10973665013,node,"{""name"": ""B\u00fcy\u00fck Resif"", ""scuba_diving:type"": ""reef"", ""sport"": ""scuba_diving""}"
Aksona,,36.9599139,27.4864435,,,,,,,,,,,10973665014,node,"{""name"": ""Aksona"", ""scuba_diving:type"": ""yes"", ""sport"": ""scuba_diving""}"
Σπήλαιο Αρχαγγέλου,Natural Caves and Grottos,36.2025045,28.1425738,,,,,,,,,,,11212100525,node,"{""description"": ""Natural Caves and Grottos"", ""name"": ""\u03a3\u03c0\u03ae\u03bb\u03b1\u03b9\u03bf \u0391\u03c1\u03c7\u03b1\u03b3\u03b3\u03ad\u03bb\u03bf\u03c5"", ""name:el"": ""\u03a3\u03c0\u03ae\u03bb\u03b1\u03b9\u03bf \u0391\u03c1\u03c7\u03b1\u03b3\u03b3\u03ad\u03bb\u03bf\u03c5"", ""name:en"": ""Archangelos Cave"", ""natural"": ""cave_entrance"", ""scuba_diving:divespot"": ""no"", ""sport"": ""scuba_diving"", ""tourism"": ""attraction""}"
The Waterhoppers,,36.4367766,28.2048634,,,,https://www.waterhoppers.com/,+302241038146,info@waterhoppers.com,,,,,11840585582,node,"{""addr:street"": ""\u03a1\u03cc\u03b4\u03bf\u03c2 - \u039a\u03c1\u03b7\u03c4\u03b9\u03ba\u03ac"", ""amenity"": ""dive_centre"", ""email"": ""info@waterhoppers.com"", ""name"": ""The Waterhoppers"", ""opening_hours"": ""on demand"", ""operator"": ""The Waterhoppers"", ""payment:cash"": ""yes"", ""phone"": ""+302241038146"", ""scuba_diving:courses"": ""yes"", ""scuba_diving:hobby"": ""yes"", ""scuba_diving:rental"": ""yes"", ""sport"": ""scuba_diving"", ""website"": ""https://www.waterhoppers.com/""}"
Psarapoula,,36.453164,28.2169361,,,,,,,,,,,11842033099,node,"{""name"": ""Psarapoula"", ""sport"": ""scuba_diving""}"
Plazhi i Manastirit,,39.8132253,20.0102518,,,,,,,,,,,235474845,way,"{""access"": ""customers"", ""disabled"": ""no"", ""name"": ""Plazhi i Manastirit"", ""name:en"": ""Manastir Beach"", ""natural"": ""beach"", ""nudism"": ""no"", ""opening_hours"": ""Mo-Su 07:00-22:00"", ""sport"": ""scuba_diving"", ""supervised"": ""yes"", ""surface"": ""gravel"", ""wheelchair"": ""no""}"
Center Action Thassos,,40.7582756,24.5780426,,,,,+306940644925,,,,,,967655040,way,"{""building"": ""yes"", ""name"": ""Center Action Thassos"", ""opening_hours"": ""Mo-Su 09:00-22:00"", ""phone"": ""+306940644925"", ""sport"": ""scuba_diving""}"
Fari,,40.6351692,24.5243531,,,,,,,,,,multipolygon,2766866,relation,"{""access"": ""yes"", ""name"": ""Fari"", ""natural"": ""beach"", ""sport"": ""scuba_diving"", ""supervised"": ""no"", ""surface"": ""pebblestone"", ""type"": ""multipolygon"", ""wheelchair"": ""no""}"
