name,description,lat,lon,country,region,city,website,phone,email,difficulty,max_depth,entry_type,site_type,osm_id,osm_type,tags
Vickers Viking,,41.5225,8.8725,,,,http://www.dive-links.com/tauchplatz.php?id=1423,,,,,,,663869691,node,"{""historic"": ""wreck"", ""name"": ""Vickers Viking"", ""seamark:type"": ""wreck"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=1423"", ""wreck:type"": ""aircraft""}"
Canadair Wreck,,42.1019333,8.6869333,,,,http://www.dive-links.com/tauchplatz.php?id=1424,,,,,,,663869692,node,"{""alt_name"": ""Canadair CL 215 F-ZBBG"", ""historic"": ""wreck"", ""name"": ""Canadair Wreck"", ""seamark:type"": ""wreck"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=1424"", ""wreck:date_sunk"": ""1971-08-03"", ""wreck:type"": ""aircraft""}"
Wreck `Mohawk Deer`,"GPS coordinates in http://www.dive-links.com/tauchplatz.php?id=1425 are totally wrong, this is an estimation of its position",44.308127,9.1902937,,,,,,,,,,,663869695,node,"{""historic"": ""wreck"", ""name"": ""Wreck `Mohawk Deer`"", ""note"": ""GPS coordinates in http://www.dive-links.com/tauchplatz.php?id=1425 are totally wrong, this is an estimation of its position"", ""seamark:type"": ""wreck"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Wrack `Genova`,,44.3144333,9.2297166,,,,http://www.dive-links.com/tauchplatz.php?id=1426,,,,,,,663869696,node,"{""historic"": ""wreck"", ""name"": ""Wrack `Genova`"", ""seamark:type"": ""wreck"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=1426""}"
Rubis,,43.1879935,6.7007442,,,,http://www.dive-links.com/tauchplatz.php?id=1420,,,,,,,663869697,node,"{""historic"": ""wreck"", ""name"": ""Rubis"", ""scuba_diving:type:sea"": ""yes"", ""scuba_diving:type:wreck"": ""yes"", ""seamark:type"": ""wreck"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=1420"", ""wikidata"": ""Q2171666"", ""wikipedia"": ""fr:Rubis (1931)"", ""wreck:date_sunk"": ""1958-07-31""}"
Pinassen,,43.4221833,6.9048833,,,,http://www.dive-links.com/tauchplatz.php?id=1421,,,,,,,663869698,node,"{""historic"": ""wreck"", ""name"": ""Pinassen"", ""seamark:type"": ""wreck"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=1421""}"
Wreck Saint Michael,,35.866,14.591667,,,,http://www.dive-links.com/tauchplatz.php?id=1868,,,,,,,663869703,node,"{""historic"": ""wreck"", ""name"": ""Wreck Saint Michael"", ""seamark:type"": ""wreck"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=1868""}"
Wreck number 10,,35.8660028,14.5916641,,,,http://www.dive-links.com/tauchplatz.php?id=1869,,,,,,,663869704,node,"{""historic"": ""wreck"", ""name"": ""Wreck number 10"", ""seamark:type"": ""wreck"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=1869""}"
Um El Faroud,"It was the first open dive after autumn 1998 Maltaqua controlled circumstances, the assistance of experts sunk, then the following week also were 4 times that of the impressive 104 m long wreck",35.8189961,14.4497087,,,,http://www.dive-links.com/tauchplatz.php?id=1175,,,,,,,663869707,node,"{""description"": ""It was the first open dive after autumn 1998 Maltaqua controlled circumstances, the assistance of experts sunk, then the following week also were 4 times that of the impressive 104 m long wreck"", ""historic"": ""wreck"", ""name"": ""Um El Faroud"", ""seamark:type"": ""wreck"", ""source"": ""Maltese Islands Diving Guide, =BjP= (SSI Instructor Trainer)"", ""sport"": ""scuba_diving"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=1175""}"
Reqqa Point,entry/exit ladder,36.0820017,14.236345,,,,http://www.dive-links.com/tauchplatz.php?id=1180,,,,,,,663869711,node,"{""description"": ""entry/exit ladder"", ""name"": ""Reqqa Point"", ""natural"": ""cliff"", ""scuba_diving:depth"": ""30"", ""scuba_diving:maxdepth"": ""70"", ""sport"": ""scuba_diving"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=1180""}"
Baron Gautsch,,44.940278,13.577778,,,,,,,,28-40 m,,,663869712,node,"{""access"": ""yes"", ""depth"": ""28-40 m"", ""historic"": ""wreck"", ""name"": ""Baron Gautsch"", ""seamark:type"": ""wreck"", ""sport"": ""scuba_diving"", ""wikidata"": ""Q686128"", ""wikipedia"": ""hr:Baron Gautsch"", ""wreck:date_sunk"": ""1914-08-13"", ""wreck:visible_at_high_tide"": ""no"", ""wreck:visible_at_low_tide"": ""no""}"
Plic Sajda,,44.1870625,15.0347805,,,,http://www.dive-links.com/tauchplatz.php?id=1385,,,,,,,663869715,node,"{""name"": ""Plic Sajda"", ""seamark:beacon_isolated_danger:colour"": ""black;red;black"", ""seamark:beacon_isolated_danger:colour_pattern"": ""horizontal"", ""seamark:beacon_isolated_danger:shape"": ""tower"", ""seamark:light:character"": ""Fl"", ""seamark:light:colour"": ""white"", ""seamark:light:group"": ""2"", ""seamark:light:height"": ""3"", ""seamark:light:period"": ""10"", ""seamark:light:range"": ""5"", ""seamark:light:reference"": ""E 3106.4"", ""seamark:light:sequence"": ""0.5+(2)+0.5+(7)"", ""seamark:name"": ""Plicina Sajda"", ""seamark:topmark:colour"": ""black"", ""seamark:topmark:shape"": ""2 spheres"", ""seamark:type"": ""beacon_isolated_danger"", ""source"": ""US NGA Pub. 113. 2010-10-22."", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=1385""}"
Brbišćica,,44.0549833,14.9911833,,,,http://www.dive-links.com/tauchplatz.php?id=1218,,,,,,,663869718,node,"{""name"": ""Brbi\u0161\u0107ica"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=1218""}"
Golac,,44.1879166,14.8477166,,,,http://www.dive-links.com/tauchplatz.php?id=1217,,,,,,,663869719,node,"{""name"": ""Golac"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=1217""}"
Wreck Tihany,,44.6362333,14.2303333,,,,http://www.dive-links.com/tauchplatz.php?id=307,,,,,,,663869720,node,"{""historic"": ""wreck"", ""name"": ""Wreck Tihany"", ""seamark:type"": ""wreck"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=307""}"
Margarina (Sanddüne),,44.4972,14.30885,,,,http://www.dive-links.com/tauchplatz.php?id=310,,,,,,,663869723,node,"{""name"": ""Margarina (Sandd\u00fcne)"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=310""}"
Krivica,,44.4964667,14.4916167,,,,http://www.dive-links.com/tauchplatz.php?id=305,,,,,,,663869724,node,"{""name"": ""Krivica"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=305""}"
Katedrala,,44.3137,14.6365833,,,,http://www.dive-links.com/tauchplatz.php?id=300,,,,,,,663869725,node,"{""name"": ""Katedrala"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=300""}"
Zabodaski,,44.5519167,14.3989167,,,,http://www.dive-links.com/tauchplatz.php?id=304,,,,,,,663869726,node,"{""name"": ""Zabodaski"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=304""}"
Medova Buža,,44.8131957,14.7460115,,,,,,,,,,,663869727,node,"{""name"": ""Medova Bu\u017ea"", ""natural"": ""cave_entrance"", ""source"": ""geoportal.dgu.hr: TK25 (Topografska karta 1:25000)"", ""sport"": ""scuba_diving""}"
Misnjak (Sanddüne),,44.66365,14.2889833,,,,http://www.dive-links.com/tauchplatz.php?id=306,,,,,,,663869729,node,"{""name"": ""Misnjak (Sandd\u00fcne)"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=306""}"
Cutin,,44.7251667,14.4928667,,,,http://www.dive-links.com/tauchplatz.php?id=299,,,,,,,663869730,node,"{""name"": ""Cutin"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=299""}"
Kap Selzine,,44.9814833,14.4702833,,,,http://www.dive-links.com/tauchplatz.php?id=297,,,,,,,663869731,node,"{""name"": ""Kap Selzine"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=297""}"
Miracine,,44.90225,14.2959167,,,,http://www.dive-links.com/tauchplatz.php?id=298,,,,,,,663869732,node,"{""name"": ""Miracine"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=298""}"
Zeca,,44.7509167,14.2974333,,,,http://www.dive-links.com/tauchplatz.php?id=301,,,,,,,663869734,node,"{""name"": ""Zeca"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=301""}"
Galijola,,44.7345833,14.1840667,,,,http://www.dive-links.com/tauchplatz.php?id=302,,,,,,,663869735,node,"{""name"": ""Galijola"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=302""}"
Fels Merag,,44.9840167,14.4432667,,,,http://www.dive-links.com/tauchplatz.php?id=296,,,,,,,663869736,node,"{""name"": ""Fels Merag"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=296""}"
Kap Kosaca,,44.8861833,14.7493167,,,,http://www.dive-links.com/tauchplatz.php?id=289,,,,,,,663869737,node,"{""name"": ""Kap Kosaca"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=289""}"
Mali Plavnik,,44.97685,14.545,,,,http://www.dive-links.com/tauchplatz.php?id=285,,,,,,,663869738,node,"{""name"": ""Mali Plavnik"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=285""}"
Holzsegelschiff mit Geschützen,,44.9830333,14.5339,,,,http://www.dive-links.com/tauchplatz.php?id=284,,,,,,,663869739,node,"{""name"": ""Holzsegelschiff mit Gesch\u00fctzen"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=284""}"
Bucht Mrzlanovica (Wrack),,44.6229167,14.82865,,,,http://www.dive-links.com/tauchplatz.php?id=314,,,,,,,663869740,node,"{""historic"": ""wreck"", ""name"": ""Bucht Mrzlanovica (Wrack)"", ""seamark:type"": ""wreck"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=314""}"
Kap Tanki,,44.8649667,14.7806167,,,,http://www.dive-links.com/tauchplatz.php?id=290,,,,,,,663869741,node,"{""name"": ""Kap Tanki"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=290""}"
Kap Zašorga,,44.8699333,14.7734167,,,,http://www.dive-links.com/tauchplatz.php?id=291,,,,,,,663869742,node,"{""name"": ""Kap Za\u0161orga"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=291""}"
Fels Macinj,,44.8505143,14.8173129,,,,http://www.dive-links.com/tauchplatz.php?id=292,,,,,,,663869743,node,"{""name"": ""Fels Macinj"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=292""}"
Patersriff,,44.9192167,14.81715,,,,http://www.dive-links.com/tauchplatz.php?id=287,,,,,,,663869744,node,"{""name"": ""Patersriff"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=287""}"
Kap Silo,,44.8818833,14.8418667,,,,http://www.dive-links.com/tauchplatz.php?id=288,,,,,,,663869745,node,"{""name"": ""Kap Silo"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=288""}"
Tunel Prvić,,44.93455,14.7709667,,,,http://www.dive-links.com/tauchplatz.php?id=286,,,,,,,663869746,node,"{""name"": ""Tunel Prvi\u0107"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=286""}"
Kricin,,44.966607,14.7684364,,,,http://www.dive-links.com/tauchplatz.php?id=274,,,,,,,663869748,node,"{""name"": ""Kricin"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=274""}"
La Croix,,46.3885012,6.8193459,,,,,,,,,,,663869953,node,"{""name"": ""La Croix"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Ecole de Mission,,46.38839,6.8453,,,,,,,,,,,663869956,node,"{""name"": ""Ecole de Mission"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Falaise Bikini,,46.38856,6.81925,,,,,,,,,,,663869957,node,"{""name"": ""Falaise Bikini"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Lac de Taney,,46.3446999,6.8348079,,,,,,,,,,,663869958,node,"{""name"": ""Lac de Taney"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Le Duzillet-Gouille Duzillet,,46.28901,6.96165,,,,,,,,,,,663869963,node,"{""name"": ""Le Duzillet-Gouille Duzillet"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Arnensee-West,,46.39372,7.2178,,,,,,,,,,,663869965,node,"{""name"": ""Arnensee-West"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Arnensee-Ost,,46.39397,7.22083,,,,,,,,,,,663869966,node,"{""name"": ""Arnensee-Ost"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Lac de Moiry-Rochers de Paris,,46.12352,7.57191,,,,,,,,,,,663869967,node,"{""name"": ""Lac de Moiry-Rochers de Paris"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Lac de Géronde-Plage,,46.28742,7.54135,,,,,,,,,,,663869968,node,"{""name"": ""Lac de G\u00e9ronde-Plage"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
"Diving ""Lac de Neuchâtel-De la Lé""",,46.35305,7.28966,,,,,,,,,,,663869969,node,"{""name"": ""Diving \""Lac de Neuch\u00e2tel-De la L\u00e9\"""", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Lac Lioson,,46.387512,7.1280562,,,,http://www.dive-links.com/tauchplatz.php?id=2357,,,,,,,663869970,node,"{""name"": ""Lac Lioson"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=2357""}"
Les Iles,,46.2138,7.33133,,,,,,,,,,,663869971,node,"{""name"": ""Les Iles"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Lac Léman-Falaise de Glaise,,46.50542,6.65419,,,,,,,,,,,663869973,node,"{""name"": ""Lac L\u00e9man-Falaise de Glaise"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Lac Léman-Gare St. Saphorin,,46.47212,6.79802,,,,,,,,,,,663869977,node,"{""name"": ""Lac L\u00e9man-Gare St. Saphorin"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag""}"
Lac Léman - Hirondelle,,46.4479887,6.8619214,,,,http://www.dive-links.com/tauchplatz.php?id=2339,,,,,,,663869978,node,"{""name"": ""Lac L\u00e9man - Hirondelle"", ""scuba_diving:type"": ""wreck"", ""source"": ""www.dive-links.com;Zingg Dive"", ""sport"": ""scuba_diving"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=2339""}"
Lac Léman-Rivaz Gare,,46.4735387,6.7848321,,,,,,,,,,,663869979,node,"{""name"": ""Lac L\u00e9man-Rivaz Gare"", ""scuba_diving:dangers"": ""ship"", ""scuba_diving:entry"": ""shore"", ""scuba_diving:maxdepth"": ""48"", ""scuba_diving:type"": ""wall"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Lac Léman-Crépine,,46.4996291,6.6919749,,,,,,,,,,,663869981,node,"{""name"": ""Lac L\u00e9man-Cr\u00e9pine"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Lac Léman-Port,,46.45214,6.85489,,,,,,,,,,,663869984,node,"{""name"": ""Lac L\u00e9man-Port"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Lac Léman-Piscine,,46.450481,6.8582785,,,,,,,,,,,663869986,node,"{""name"": ""Lac L\u00e9man-Piscine"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Lac Léman-Minoteries,,46.47415,6.77819,,,,,,,,,,,663869987,node,"{""name"": ""Lac L\u00e9man-Minoteries"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag""}"
Plage Cully,,46.48895,6.74141,,,,,,,,,,,663869988,node,"{""name"": ""Plage Cully"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
La Pichette,,46.47008,6.81049,,,,,,,,,,,663869989,node,"{""name"": ""La Pichette"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag""}"
Les Gonelles,,46.46987,6.81539,,,,,,,,,,,663869990,node,"{""name"": ""Les Gonelles"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag""}"
Lac Léman-Lutry Plage,,46.50092,6.68982,,,,,,,,,,,663869991,node,"{""name"": ""Lac L\u00e9man-Lutry Plage"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Gorges de l'Areuse,,46.9625879,6.8210554,,,,,,,,,,,663869993,node,"{""name"": ""Gorges de l'Areuse"", ""name:de"": ""Areuse-Schlucht"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Boudry Plage,,46.9490376,6.8709418,,,,,,,,,,,663869994,node,"{""name"": ""Boudry Plage"", ""source"": ""www.dive-links.com;Swiss-divers, SirRichi"", ""sport"": ""scuba_diving""}"
La Madonne,,46.94573,6.97767,,,,,,,,,,,663869995,node,"{""name"": ""La Madonne"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Pointe du Grain,,46.92576,6.8372,,,,,,,,,,,663869996,node,"{""name"": ""Pointe du Grain"", ""natural"": ""cape"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Port,,46.8774744,6.7603914,,,,http://www.dive-links.com/tauchplatz.php?id=2326,,,,,,,663869997,node,"{""name"": ""Port"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=2326""}"
La Motte,,46.94278,6.90409,,,,,,,,,,,663869999,node,"{""name"": ""La Motte"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Maison du Plongeur,,46.99412,6.94803,,,,,,,,,,,663870000,node,"{""name"": ""Maison du Plongeur"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
